,ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
1519,2456.0,2008.0,5.0,550.0,0.0,2.0,3.0,1.0,0.0,19.0,0.0,2.0,2.0,14.0,131.0,0.0,6.5,0.0,4.0,4.0,0.0,0.0,1.0,239.0,1.0,9816.0,5839.0,0.0,52.0,0.0,1.0,0.0,190.9,22.0,0.0
1520,1357.0,2016.0,21.0,200.0,0.0,2.0,7.0,0.0,0.0,87.0,0.0,0.0,1.0,1.0,126.0,0.0,0.0,0.0,6.0,3.0,1.0,3.0,1.0,1240.0,0.0,344.0,28662.0,0.0,3.0,0.0,0.0,0.0,154.7,20.0,0.0
1521,4878.0,2016.0,6.0,200.0,0.0,86.0,23.0,2.0,0.0,62.0,0.0,0.0,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,66.0,14400.0,0.0,2.0,0.0,0.0,0.0,169.9,13.0,1.0
1522,2106.0,2010.0,8.0,200.0,0.0,95.0,162.0,0.0,0.0,64.0,0.0,0.0,0.0,4.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1432.0,0.0,152.0,24970.0,0.0,1.0,0.0,0.0,0.0,129.6,38.0,1.0
1523,1658.0,2009.0,5.0,200.0,0.0,4.0,8.0,0.0,0.0,2671.0,0.0,0.0,1.0,5.0,51.0,0.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,2266.0,1.0,241.0,24970.0,0.0,2.0,0.0,0.0,0.0,155.6,13.0,0.0
1524,1399.0,2008.0,3.0,599.0,0.0,3.0,4.0,0.0,0.0,2534.0,0.0,0.0,5.0,11.0,278.0,0.0,3.0,0.0,24.0,3.0,9.0,0.0,1.0,1087.0,2.0,507.0,17940.0,0.0,31.0,0.0,0.0,0.0,121.1,76.0,0.0
1525,3499.0,2015.0,20.0,200.0,0.0,0.0,192.0,0.0,0.0,16.0,0.0,0.0,3.0,11.0,198.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,516.0,0.0,61.0,24490.0,0.0,9.0,0.0,1.0,0.0,144.8,19.0,0.0
1526,3548.0,2017.0,2.0,900.0,0.0,1.0,4.0,0.0,0.0,89.0,0.0,0.0,13.0,0.0,215.0,0.0,1.0,0.0,14.0,2.0,1.0,3.0,1.0,608.0,0.0,825.0,18690.0,0.0,32.0,0.0,0.0,0.0,107.3,242.0,0.0
1527,1175.0,2015.0,49.0,375.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,390.0,0.0,56.0,19850.0,3.0,6.0,0.0,0.0,0.0,150.0,10.0,0.0
1528,6966.0,2017.0,3.0,200.0,0.0,2.0,6.0,0.0,0.0,3187.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,328.0,0.0,19.0,17910.0,0.0,9.0,0.0,0.0,0.0,154.9,14.0,0.0
1529,1707.0,2015.0,7.0,200.0,0.0,0.0,5.0,0.0,0.0,2774.0,0.0,0.0,0.0,34.0,129.0,0.0,2.0,0.0,9.0,3.0,1.0,3.0,0.0,1012.0,0.0,371.0,6590.0,0.0,8.0,2.0,0.0,0.0,60.3,1128.0,0.0
1530,2134.0,2008.0,7.0,200.0,0.0,78.0,7.0,2.0,0.0,109.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2381.0,0.0,38.0,34100.0,0.0,0.0,0.0,0.0,0.0,133.6,155.0,1.0
1531,5028.0,2014.0,6.0,200.0,0.0,3.0,2.0,0.0,0.0,36.0,0.0,0.0,2.0,9.0,190.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,0.0,281.0,0.0,133.0,12370.0,0.0,14.0,0.0,0.0,0.0,177.5,107.0,0.0
1532,5482.0,2018.0,6.0,200.0,0.0,0.0,3.0,0.0,0.0,222.0,0.0,0.0,1.0,0.0,97.0,0.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,409.0,0.0,376.0,16060.0,0.0,10.0,1.0,0.0,0.0,174.1,108.0,0.0
1533,3831.0,2014.0,2.0,200.0,0.0,0.0,0.0,2.0,0.0,36.0,0.0,0.0,0.0,8.0,88.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,973.0,0.0,45.0,20880.0,0.0,3.0,0.0,0.0,0.0,127.5,8.0,0.0
1534,4719.0,2017.0,9.0,200.0,0.0,3.0,2.0,0.0,0.0,3427.0,0.0,0.0,10.0,141.0,1439.0,0.0,2.0,0.0,7.0,41.0,9.0,4.0,1.0,899.0,1.0,1308.0,3223.0,0.0,26.0,8.0,0.0,0.0,49.3,1106.0,0.0
1535,6660.0,2014.0,7.0,200.0,0.0,1.0,4.0,0.0,0.0,80.0,0.0,0.0,1.0,1.0,679.0,0.0,4.0,0.0,2.0,5.0,3.0,0.0,0.0,2430.0,0.0,147.0,37750.0,0.0,2.0,0.0,0.0,0.0,141.2,2.0,0.0
1536,3475.0,2019.0,3.0,1275.0,0.0,23.0,11.0,0.0,0.0,85.0,0.0,1.0,2.0,6.0,177.0,0.1,0.0,1.0,9.0,1.0,1.0,0.0,1.0,757.0,2.0,83.0,23517.0,2.0,9.0,2.0,1.0,1.0,143.7,29.0,0.0
1537,2031.0,2008.0,4.0,200.0,0.0,4.0,10.0,0.0,0.0,125.0,0.0,0.0,5.0,11.0,499.0,0.0,3.0,0.0,9.0,8.0,19.0,9.0,0.0,1173.0,1.0,252.0,9112.0,0.0,33.0,0.0,0.0,0.0,70.8,1487.0,0.0
1538,1361.0,2011.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,161.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,210.0,0.0,519.0,7622.0,0.0,5.0,0.0,0.0,0.0,131.8,13.0,0.0
1539,6574.0,2018.0,2.0,200.0,0.0,2.0,0.0,0.0,0.0,3077.0,0.0,0.0,5.0,0.0,248.0,0.0,5.0,1.0,1.0,5.0,0.0,8.0,0.0,380.0,0.0,8341.0,13700.0,0.0,54.0,0.0,0.0,0.0,131.4,16.0,0.0
1540,3795.0,2021.0,2.0,343.0,0.0,3.0,3.0,0.0,0.0,3663.0,0.0,0.0,0.0,33.0,21.0,0.0,2.0,0.0,10.0,0.0,0.0,16.0,0.0,1090.0,0.0,78.0,5273.0,0.0,40.0,0.0,0.0,0.0,110.3,1293.0,0.0
1541,3433.0,2008.0,5.0,200.0,0.0,2.0,210.0,5.0,0.0,3289.0,0.0,0.0,1.0,5.0,159.0,0.0,1.0,0.0,6.0,2.0,3.0,2.0,0.0,1935.0,2.0,115.0,24796.0,0.0,4.0,0.0,0.0,0.0,134.6,126.0,0.0
1542,1384.0,2009.0,2.0,375.0,0.0,4.0,2.0,0.0,0.0,16.0,0.0,0.0,10.0,31.0,637.0,0.0,32.0,0.0,13.0,10.0,2.0,2.0,3.0,398.0,1.0,2476.0,18060.0,0.0,320.0,0.0,6.0,0.0,134.3,46.0,0.0
1543,7344.0,2018.0,5.0,375.0,0.0,1.0,0.0,0.0,0.0,3041.0,0.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,326.0,0.0,69.0,28180.0,0.0,4.0,0.0,0.0,0.0,138.0,59.0,0.0
1544,6397.0,2020.0,5.0,200.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,4.0,2.0,130.0,0.0,5.0,2.0,3.0,3.0,0.0,6.0,0.0,2274.0,0.0,231.0,26560.0,3.0,23.0,0.0,0.0,0.0,195.4,33.0,0.0
1545,2035.0,2015.0,21.0,200.0,0.0,0.0,170.0,0.0,0.0,30.0,0.0,0.0,4.0,0.0,361.0,0.0,0.0,0.0,1.0,24.0,9.0,6.0,1.0,2004.0,0.0,1430.0,29419.0,0.0,10.0,0.0,0.0,0.0,151.4,31.0,0.0
1546,1714.0,2015.0,7.0,200.0,0.0,0.0,5.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,203.0,0.0,44.0,11740.0,0.0,2.0,0.0,0.0,0.0,162.0,18.0,0.0
1547,3960.0,2019.0,6.0,200.0,0.0,2.0,3.0,0.0,0.0,2839.0,0.0,0.0,12.0,37.0,1051.0,0.0,0.5,0.0,2.0,9.0,2.0,2.0,2.0,313.0,0.0,741.0,19440.0,0.0,15.0,2.0,0.0,0.0,144.4,59.0,0.0
1548,2794.0,2015.0,3.0,200.0,0.0,0.0,199.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,91.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,236.0,0.0,67.0,14160.0,0.0,7.0,0.0,0.0,0.0,129.0,75.0,0.0
1549,6448.0,2017.0,1.0,200.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,115.0,229.0,0.0,2.0,0.0,1.0,6.0,2.0,1.0,4.0,212.0,1.0,196.0,5503.0,0.0,8.0,0.0,0.0,0.0,141.8,94.0,0.0
1550,5288.0,2013.0,6.0,200.0,0.0,0.0,5.0,0.0,0.0,38.0,0.0,0.0,3.0,120.0,224.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,969.0,0.0,70.0,18150.0,0.0,6.0,0.0,0.0,0.0,124.2,79.0,0.0
1551,2190.0,2016.0,9.0,200.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.0,0.0,58.0,24690.0,0.0,2.0,0.0,0.0,0.0,139.9,30.0,0.0
1552,3496.0,2014.0,1.0,200.0,0.0,1.0,3.0,1.0,0.0,150.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,14.0,19000.0,0.0,0.0,0.0,0.0,0.0,147.7,7.0,0.0
1553,1234.0,2008.0,7.0,434.0,0.0,4.0,8.0,9.0,0.0,2471.0,0.0,0.0,8.0,5.0,1877.0,0.0,7.5,0.0,3.0,12.0,15.0,0.0,2.0,377.0,2.0,476.0,27530.0,2.0,22.0,2.0,1.0,0.0,155.1,12.0,0.0
1554,1357.0,2019.0,1.0,200.0,0.0,4.0,404.0,2.0,0.0,3732.0,0.0,0.0,5.0,1.0,285.0,0.0,6.0,0.0,4.0,5.0,1.0,10.0,0.0,421.0,0.0,1896.0,14840.0,0.0,74.0,0.0,2.0,0.0,137.5,21.0,0.0
1555,1452.0,2012.0,12.0,200.0,0.0,6.0,117.0,0.0,0.0,3460.0,0.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2399.0,0.0,31.0,33250.0,0.0,0.0,0.0,0.0,0.0,139.7,7.0,0.0
1556,5585.0,2021.0,1.0,986.0,0.0,0.0,120.0,0.0,0.0,3544.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,2270.0,0.0,110.0,28020.0,2.0,16.0,0.0,0.0,0.0,176.1,86.0,0.0
1557,1404.0,2009.0,8.0,200.0,0.0,0.0,4.0,3.0,0.0,97.0,0.0,0.0,10.0,84.0,813.0,0.0,13.0,0.0,7.0,11.0,1.0,6.0,5.0,640.0,0.0,4207.0,24680.0,0.0,272.0,0.0,20.0,0.0,131.0,51.0,1.0
1558,4192.0,2013.0,12.0,200.0,0.0,1.0,39.0,0.0,0.0,305.0,0.0,0.0,1.0,0.0,91.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,793.0,0.0,344.0,20990.0,0.0,3.0,0.0,0.0,0.0,135.9,13.0,0.0
1559,1732.0,2015.0,1.0,200.0,0.0,2.0,569.0,0.0,0.0,3739.0,0.0,0.0,0.0,14.0,43.0,0.0,2.0,0.0,8.0,0.0,0.0,3.0,0.0,949.0,0.0,50.0,4522.0,0.0,5.0,0.0,0.0,0.0,63.8,1044.0,0.0
1560,1730.0,2008.0,7.0,200.0,1.0,5.0,6.0,2.0,0.0,261.0,0.0,0.0,4.0,2.0,153.0,0.0,1.0,1.0,3.0,3.0,4.0,0.0,1.0,2098.0,0.0,257.0,28660.0,0.0,15.0,0.0,1.0,0.0,144.1,46.0,0.0
1561,3900.0,2015.0,3.0,200.0,0.0,216.0,23.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,529.0,0.0,8.0,27590.0,0.0,0.0,0.0,0.0,0.0,129.0,44.0,1.0
1562,1172.0,2015.0,39.0,372.0,0.0,2.0,0.0,5.0,0.0,41.0,0.0,0.0,3.0,0.0,229.0,0.0,3.0,0.0,14.0,3.0,0.0,2.0,0.0,643.0,0.0,206.0,19860.0,0.0,59.0,0.0,1.0,0.0,133.1,39.0,0.0
1563,4278.0,2009.0,3.0,200.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,2.0,0.0,100.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,367.0,0.0,506.0,17470.0,0.0,6.0,0.0,0.0,0.0,146.5,180.0,0.0
1564,2742.0,2021.0,2.0,200.0,0.0,2.0,1.0,0.0,0.0,3347.0,0.0,0.0,3.0,0.0,301.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,160.0,0.0,708.0,14650.0,0.0,94.0,0.0,2.0,0.0,139.5,38.0,0.0
1565,4032.0,2015.0,2.0,200.0,0.0,3.0,438.0,0.0,0.0,3566.0,0.0,0.0,4.0,8.0,238.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,517.0,0.0,863.0,21330.0,0.0,3.0,0.0,0.0,0.0,134.6,21.0,0.0
1566,1537.0,2014.0,55.0,375.0,0.0,2.0,3.0,0.0,0.0,2049.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,672.0,0.0,264.0,18410.0,0.0,4.0,0.0,0.0,0.0,131.2,40.0,0.0
1567,5894.0,2016.0,6.0,200.0,0.0,0.0,169.0,0.0,0.0,7.0,0.0,0.0,59.0,51.0,2957.0,0.6,28.0,0.0,24.0,111.0,0.0,10.0,11.0,186.0,5.0,12935.0,4518.0,0.0,842.0,3.0,20.0,0.0,289.4,128.0,0.0
1568,1917.0,2011.0,3.0,200.0,0.0,2.0,1.0,0.0,0.0,2711.0,0.0,0.0,2.0,65.0,74.0,0.0,0.5,1.0,2.0,2.0,0.0,2.0,1.0,344.0,1.0,55.0,13183.0,0.0,22.0,0.0,1.0,0.0,179.0,38.0,0.0
1569,3454.0,2011.0,15.0,200.0,0.0,0.0,6.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,50.0,12360.0,0.0,0.0,0.0,0.0,0.0,134.1,22.0,0.0
1570,2236.0,2011.0,9.0,200.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0,0.0,0.0,4.0,84.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,276.0,0.0,34.0,19350.0,0.0,5.0,0.0,0.0,0.0,146.2,32.0,0.0
1571,2351.0,2018.0,2.0,200.0,0.0,1.0,139.0,0.0,0.0,63.0,0.0,0.0,4.0,8.0,252.0,0.0,2.0,0.0,9.0,10.0,6.0,29.0,0.0,1095.0,0.0,258.0,10710.0,0.0,21.0,2.0,0.0,0.0,70.8,1314.0,0.0
1572,1172.0,2008.0,3.0,372.0,1.0,7.0,19.0,2.0,0.0,3832.0,0.0,0.0,4.0,31.0,115.0,0.0,1.5,1.0,10.0,5.0,0.0,0.0,1.0,902.0,1.0,261.0,26066.0,1.0,6.0,0.0,0.0,0.0,326.4,39.0,0.0
1573,2236.0,2019.0,2.0,200.0,0.0,1.0,45.0,0.0,0.0,169.0,2.0,0.0,2.0,4.0,351.0,0.0,1.5,0.0,0.0,3.0,4.0,4.0,0.0,1379.0,4.0,89.0,18850.0,0.0,18.0,0.0,0.0,0.0,152.1,99.0,0.0
1574,2470.0,2016.0,5.0,200.0,0.0,1.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,11.0,79.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,1307.0,0.0,100.0,7055.0,0.0,57.0,0.0,0.0,0.0,114.5,1522.0,0.0
1575,1399.0,2017.0,13.0,200.0,0.0,2.0,2.0,0.0,0.0,3195.0,0.0,0.0,1.0,58.0,369.0,0.0,2.0,0.0,12.0,33.0,3.0,20.0,0.0,1294.0,0.0,4126.0,4178.0,0.0,9.0,0.0,0.0,0.0,57.0,1618.0,0.0
1576,1827.0,2009.0,9.0,200.0,0.0,1.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,1.0,114.0,0.0,28.5,1.0,1.0,3.0,2.0,0.0,0.0,1297.0,0.0,1049.0,18305.0,1.0,3.0,0.0,0.0,0.0,114.3,89.0,1.0
1577,1591.0,2014.0,47.0,200.0,0.0,4.0,134.0,0.0,0.0,3182.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,263.0,0.0,106.0,27400.0,0.0,15.0,0.0,0.0,0.0,149.0,19.0,0.0
1578,1000.0,2009.0,15.0,200.0,0.0,7.0,141.0,0.0,0.0,3374.0,0.0,0.0,2.0,0.0,207.0,0.0,6.5,0.0,0.0,3.0,1.0,3.0,0.0,441.0,0.0,881.0,18312.0,0.0,2.0,0.0,0.0,0.0,139.1,18.0,0.0
1579,1308.0,2015.0,5.0,200.0,0.0,9.0,6.0,4.0,0.0,3017.0,0.0,0.0,0.0,2.0,110.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,2040.0,0.0,46.0,25840.0,0.0,0.0,0.0,0.0,0.0,129.6,7.0,0.0
1580,1214.0,2016.0,19.0,414.0,0.0,3.0,16.0,2.0,0.0,3322.0,0.0,0.0,1.0,1.0,114.0,0.0,1.0,0.0,6.0,2.0,0.0,5.0,0.0,804.0,0.0,2056.0,19860.0,0.0,31.0,0.0,0.0,0.0,132.3,14.0,0.0
1581,5192.0,2020.0,3.0,916.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,2.0,1.0,174.0,0.0,4.5,0.0,319.0,2.0,7.0,3.0,0.0,770.0,1.0,413.0,6867.0,4.0,67.0,0.0,1.0,1.0,93.6,834.0,0.0
1582,4109.0,2007.0,2.0,550.0,0.0,7.0,133.0,0.0,0.0,3214.0,0.0,0.0,2.0,0.0,105.0,0.0,6.0,0.0,12.0,2.0,0.0,3.0,1.0,1016.0,0.0,191.0,30713.0,1.0,13.0,0.0,0.0,0.0,315.7,21.0,0.0
1583,1907.0,2009.0,5.0,200.0,0.0,5.0,154.0,0.0,0.0,2792.0,0.0,0.0,2.0,4.0,167.0,0.0,4.0,1.0,0.0,4.0,1.0,3.0,1.0,2425.0,0.0,310.0,27630.0,0.0,8.0,1.0,0.0,0.0,151.4,14.0,0.0
1584,1196.0,2019.0,11.0,396.0,0.0,3.0,4.0,2.0,0.0,2299.0,0.0,0.0,1.0,0.0,20.0,0.0,4.5,0.0,0.0,0.0,0.0,4.0,0.0,1492.0,2.0,30.0,24790.0,0.0,15.0,0.0,0.0,0.0,168.1,43.0,0.0
1585,1726.0,2018.0,3.0,375.0,0.0,6.0,411.0,0.0,0.0,3431.0,0.0,0.0,6.0,47.0,453.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,874.0,0.0,282.0,18360.0,0.0,5.0,0.0,0.0,0.0,129.8,36.0,0.0
1586,4878.0,2016.0,6.0,200.0,0.0,0.0,49.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,373.0,23830.0,0.0,3.0,0.0,0.0,0.0,138.4,3.0,0.0
1587,1350.0,2011.0,5.0,200.0,0.0,6.0,65.0,0.0,0.0,982.0,0.0,0.0,2.0,7.0,284.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0,0.0,2126.0,0.0,1186.0,27403.0,0.0,6.0,0.0,0.0,0.0,142.1,81.0,0.0
1588,5617.0,2015.0,4.0,200.0,0.0,1.0,75.0,0.0,0.0,557.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,454.0,1.0,124.0,24890.0,0.0,0.0,0.0,0.0,0.0,137.0,17.0,0.0
1589,2456.0,2020.0,1.0,920.0,0.0,0.0,2.0,0.0,0.0,117.0,0.0,0.0,0.0,6.0,51.0,0.0,0.0,0.0,10.0,3.0,0.0,17.0,0.0,1141.0,1.0,111.0,6305.0,2.0,53.0,0.0,0.0,0.0,113.5,1348.0,0.0
1590,8336.0,2013.0,9.0,200.0,0.0,358.0,2.0,4.0,0.0,263.0,0.0,0.0,12.0,3.0,645.0,0.0,4.5,0.0,5.0,3.0,2.0,7.0,0.0,1017.0,1.0,974.0,30584.0,0.0,276.0,1.0,3.0,1.0,299.9,35.0,1.0
1591,2010.0,2012.0,10.0,200.0,0.0,2.0,18.0,0.0,0.0,117.0,0.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,1070.0,0.0,104.0,18390.0,0.0,4.0,0.0,0.0,0.0,125.2,28.0,0.0
1592,1746.0,2011.0,5.0,270.0,0.0,4.0,7.0,1.0,0.0,2165.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2707.0,0.0,72.0,34820.0,0.0,0.0,0.0,0.0,0.0,134.5,3.0,1.0
1593,3164.0,2013.0,7.0,200.0,0.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,9.0,134.0,498.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,5.0,208.0,0.0,243.0,5483.0,0.0,9.0,0.0,0.0,0.0,140.8,85.0,0.0
1594,5568.0,2016.0,21.0,200.0,0.0,3.0,75.0,0.0,0.0,2721.0,0.0,0.0,0.0,0.0,150.0,0.0,15.0,0.0,3.0,3.0,0.0,2.0,0.0,691.0,0.0,19.0,18880.0,0.0,1.0,0.0,0.0,0.0,139.4,11.0,1.0
1595,4486.0,2007.0,4.0,200.0,0.0,6.0,138.0,0.0,0.0,3610.0,0.0,0.0,0.0,1.0,49.0,0.0,1.0,0.0,25.0,1.0,0.0,0.0,0.0,301.0,0.0,121.0,21139.0,1.0,3.0,0.0,0.0,0.0,152.8,26.0,0.0
1596,4980.0,2015.0,5.0,200.0,0.0,3.0,572.0,0.0,0.0,4024.0,0.0,0.0,0.0,34.0,42.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2141.0,0.0,18.0,28700.0,0.0,2.0,1.0,0.0,0.0,128.5,28.0,0.0
1597,1519.0,2011.0,4.0,200.0,0.0,4.0,45.0,0.0,0.0,2300.0,0.0,0.0,2.0,5.0,176.0,0.0,0.0,0.0,6.0,2.0,4.0,6.0,0.0,2174.0,0.0,240.0,26460.0,0.0,14.0,0.0,0.0,0.0,169.4,114.0,0.0
1598,2470.0,2013.0,10.0,200.0,0.0,4.0,46.0,0.0,0.0,3006.0,0.0,0.0,2.0,10.0,241.0,0.0,8.0,0.0,2.0,2.0,4.0,0.0,0.0,2089.0,5.0,36.0,27841.0,1.0,4.0,0.0,0.0,0.0,148.0,38.0,0.0
1599,1326.0,2010.0,6.0,316.0,0.0,3.0,7.0,3.0,0.0,173.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1166.0,0.0,6.0,21600.0,0.0,0.0,0.0,0.0,0.0,127.0,16.0,0.0
1600,6217.0,2018.0,5.0,200.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,397.0,0.0,78.0,24160.0,0.0,3.0,0.0,0.0,0.0,146.9,24.0,0.0
1601,3103.0,2018.0,6.0,200.0,0.0,4.0,84.0,0.0,0.0,2118.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,250.0,0.0,13.0,12970.0,0.0,2.0,0.0,0.0,0.0,183.4,39.0,0.0
1602,3095.0,2014.0,6.0,200.0,0.0,0.0,8.0,0.0,0.0,105.0,0.0,0.0,4.0,26.0,252.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,876.0,0.0,156.0,17050.0,0.0,4.0,0.0,0.0,0.0,128.5,24.0,0.0
1603,1392.0,2008.0,9.0,200.0,0.0,1.0,1.0,15.0,0.0,45.0,0.0,0.0,4.0,2.0,172.0,0.0,6.0,0.0,2.0,2.0,0.0,5.0,0.0,990.0,0.0,278.0,20230.0,0.0,63.0,0.0,2.0,0.0,118.4,5.0,0.0
1604,3803.0,2011.0,7.0,200.0,0.0,502.0,147.0,17.0,0.0,432.0,0.0,0.0,1.0,14.0,104.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,498.0,1.0,42.0,23007.0,1.0,3.0,0.0,0.0,0.0,118.4,22.0,1.0
1605,2220.0,2008.0,6.0,200.0,0.0,8.0,119.0,1.0,0.0,3177.0,0.0,0.0,6.0,69.0,264.0,0.0,3.0,0.0,2.0,5.0,3.0,0.0,2.0,1744.0,1.0,185.0,23852.0,1.0,5.0,1.0,0.0,0.0,143.1,67.0,0.0
1606,5192.0,2016.0,1.0,200.0,0.0,2.0,13.0,0.0,0.0,192.0,0.0,0.0,0.0,3.0,45.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,235.0,0.0,62.0,21010.0,0.0,1.0,0.0,0.0,0.0,139.0,9.0,0.0
1607,13128.0,2020.0,4.0,762.0,0.0,9.0,343.0,0.0,0.0,2708.0,0.0,0.0,0.0,0.0,37.0,0.0,16.5,0.0,8.0,0.0,0.0,7.0,0.0,1044.0,1.0,81.0,6321.0,0.0,46.0,0.0,0.0,0.0,119.2,1073.0,1.0
1608,3132.0,2012.0,5.0,200.0,0.0,0.0,15.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,188.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,306.0,0.0,224.0,21790.0,0.0,39.0,0.0,1.0,0.0,126.3,18.0,0.0
1609,1158.0,2010.0,2.0,358.0,0.0,6.0,14.0,8.0,0.0,3193.0,0.0,0.0,2.0,24.0,82.0,0.0,5.0,1.0,10.0,2.0,2.0,8.0,1.0,1085.0,2.0,106.0,8714.0,1.0,17.0,1.0,0.0,0.0,70.4,1475.0,0.0
1610,1714.0,2013.0,7.0,200.0,0.0,8.0,178.0,1.0,0.0,10.0,0.0,0.0,2.0,1.0,381.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1934.0,0.0,30.0,27250.0,0.0,2.0,0.0,0.0,0.0,140.0,46.0,0.0
1611,1427.0,2008.0,4.0,200.0,0.0,3.0,3.0,3.0,0.0,25.0,0.0,0.0,6.0,1.0,270.0,0.0,1.0,2.0,3.0,5.0,1.0,5.0,2.0,253.0,1.0,5034.0,6320.0,1.0,3.0,0.0,0.0,0.0,178.2,20.0,0.0
1612,1198.0,2011.0,6.0,200.0,0.0,3.0,1.0,3.0,0.0,2536.0,0.0,0.0,0.0,25.0,52.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,329.0,0.0,34.0,19710.0,2.0,7.0,1.0,0.0,0.0,219.4,18.0,0.0
