ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V40,ZN,Y_LABEL
3104.0,2013.0,6.0,200.0,0.0,4.0,2.0,0.0,0.0,2061.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,420.0,0.0,2.0,1250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,889.0,4765.0,0.0,44.0,677.0,0.0
1867.0,2009.0,5.0,200.0,0.0,1.0,1.0,0.0,0.0,36.0,0.0,0.0,0.0,157.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,1.0,23.0,1159.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,23.0,63.0,9088.5,27819.5,0.0,42.0,690.0,0.0
16413.0,2021.0,6.0,900.0,0.0,2.0,161.0,0.0,0.0,3478.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,515.0,0.0,10.0,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,20.0,1541.0,49250.0,0.0,46.1,621.0,0.0
1725.0,2018.0,12.0,900.0,0.0,2.0,4.0,0.0,0.0,2828.0,0.0,0.0,0.0,11.0,3.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,367.0,0.0,5.0,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,249.0,22507.0,0.0,48.4,511.0,0.0
2457.0,2011.0,4.0,200.0,0.0,378.0,25.0,7.0,0.0,206.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,407.0,2.0,28.0,3343.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,213.0,269.0,409.0,9596.0,21237.0,0.0,52.4,596.0,1.0
1361.0,2011.0,11.0,200.0,0.0,1.0,92.0,1.0,0.0,2680.0,0.0,0.0,0.0,129.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,452.0,0.0,10.0,1542.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,48.0,261.0,5565.0,14463.0,0.0,47.8,650.0,0.0
8436.0,2017.0,9.0,243.0,0.0,0.0,2.0,0.0,0.0,152.0,0.0,0.0,3.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,300.0,0.0,25.0,7917.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,68450.0,537486.0,0.0,69.5,366.0,0.0
3802.0,2020.0,3.0,568.0,0.0,4.0,3.0,0.0,0.0,85.0,0.0,0.0,0.0,38.0,2.0,0.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,257.0,0.0,6.0,3228.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,10.0,12.0,93.0,1583.0,12007.0,0.0,55.8,247.0,0.0
1639.0,2015.0,8.0,200.0,0.0,4.0,105.0,0.0,0.0,50.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,375.0,0.0,20.0,3621.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,28.0,4360.0,28162.0,0.0,47.5,504.0,0.0
2547.0,2012.0,6.0,200.0,0.0,6.0,8.0,0.0,0.0,3493.0,0.0,0.0,0.0,164.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,5.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.0,107.0,1501.0,3215.0,0.0,41.6,446.0,0.0
2508.0,2014.0,4.0,200.0,0.0,0.0,172.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,425.0,0.0,8.0,1790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,283.0,3528.0,0.0,46.3,640.0,0.0
1383.0,2007.0,2.0,583.0,0.0,1.0,20.0,1.0,0.0,148.0,0.0,0.0,1.0,148.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,402.0,1.0,18.0,2777.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,29.0,312.0,9379.0,0.0,44.2,553.0,0.0
2845.0,2010.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,3.0,3.0,14.0,0.0,0.0,0.0,43.0,0.0,5.0,0.0,0.0,429.0,0.0,13.0,8075.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1070.0,10043.0,0.0,56.9,513.0,0.0
2919.0,2020.0,1.0,368.0,0.0,2.0,4.0,0.0,0.0,3626.0,0.0,0.0,0.0,34.0,1.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,309.0,0.0,14.0,3518.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,18.0,61.0,1557.0,7318.0,0.0,58.2,304.0,0.0
1175.0,2012.0,3.0,200.0,0.0,6.0,96.0,6.0,0.0,2722.0,0.0,0.0,0.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,9.0,1132.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,12.0,55.0,1161.0,9611.0,0.0,45.3,668.0,0.0
2262.0,2012.0,10.0,200.0,0.0,8.0,219.0,0.0,0.0,2456.0,0.0,0.0,3.0,92.0,14.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,440.0,0.0,11.0,5693.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,14.0,134.0,4343.0,18930.0,0.0,56.2,627.0,0.0
7293.0,2020.0,3.0,843.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,302.0,0.0,14.0,2652.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,38.0,1619.0,7341.0,0.0,57.9,290.0,0.0
5703.0,2019.0,73.0,375.0,0.0,2.0,202.0,0.0,0.0,53.0,0.0,0.0,0.0,8.0,32.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,380.0,0.0,29.0,1687.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,17.0,928.0,22241.0,0.0,43.1,617.0,0.0
3065.0,2019.0,2.0,200.0,0.0,2.0,6.0,0.0,0.0,38.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,323.0,0.0,12.0,6504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,46.0,553.0,8397.0,0.0,60.9,394.0,0.0
1372.0,2011.0,22.0,200.0,0.0,37.0,8.0,2.0,0.0,59.0,0.0,0.0,0.0,8.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,216.0,0.0,21.0,4370.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,11.0,1101.0,18128.0,0.0,58.2,278.0,1.0
1766.0,2018.0,6.0,200.0,0.0,0.0,17.0,8.0,0.0,143.0,0.0,0.0,2.0,3.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,216.0,1.0,13.0,6259.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,22.0,282.0,3796.0,0.0,70.2,272.0,0.0
6520.0,2017.0,2.0,1310.0,0.0,8.0,64.0,0.0,0.0,1997.0,0.0,0.0,0.0,33.0,12.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,148.0,0.0,5.0,5572.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,180.0,3466.0,0.0,65.9,125.0,0.0
2766.0,2014.0,3.0,200.0,0.0,2.0,7.0,0.0,0.0,116.0,0.0,0.0,0.0,98.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,383.0,1.0,6.0,1579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,25.0,1537.0,7110.0,0.0,47.9,570.0,0.0
1841.0,2015.0,2.0,200.0,0.0,4.0,38.0,0.0,0.0,2607.0,0.0,0.0,1.0,4.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,383.0,0.0,0.0,2324.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,58.0,2217.0,0.0,47.8,568.0,0.0
3448.0,2009.0,10.0,200.0,0.0,4.0,116.0,0.0,0.0,2961.0,0.0,0.0,0.0,223.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,451.0,2.0,18.0,1246.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,135.5,2160.5,17028.5,0.0,43.7,648.0,0.0
1394.0,2018.0,6.0,424.0,0.0,1.0,2.0,1.0,0.0,26.0,0.0,0.0,2.0,4.0,4.0,0.0,2.5,0.0,3.0,0.0,0.0,1.0,0.0,277.0,1.0,13.0,2399.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,29.0,327.0,3138.0,0.0,45.2,362.0,0.0
2229.0,2010.0,6.0,200.0,0.0,8.0,189.0,0.0,0.0,3418.0,0.0,0.0,1.0,216.0,86.0,0.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,415.0,2.0,26.0,2152.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,357.0,16683.0,0.0,45.4,477.0,0.0
1349.0,2015.0,9.0,549.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,447.0,0.0,2.0,943.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,126.0,2364.0,5768.0,0.0,44.1,664.0,0.0
2087.0,2015.0,6.0,200.0,0.0,0.0,6.0,0.0,0.0,301.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,0.0,5.0,0.0,17.0,10.0,0.0,446.0,0.0,40.0,8128.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,11.0,538.0,20688.0,36010.0,0.0,63.8,515.0,0.0
2026.0,2011.0,27.0,200.0,0.0,4.0,8.0,0.0,0.0,177.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,227.0,0.0,24.0,4594.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,35.0,433.0,2261.0,0.0,58.2,284.0,0.0
1548.0,2009.0,2.0,200.0,0.0,3.0,334.0,0.0,0.0,3029.0,0.0,0.0,0.0,195.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,462.0,0.0,6.0,1294.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,47.0,923.0,4410.0,0.0,43.9,678.0,0.0
2168.0,2008.0,3.0,200.0,0.0,6.0,125.0,0.0,0.0,2781.0,0.0,0.0,4.0,46.0,29.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,376.0,1.0,40.0,5023.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,44.0,57.0,428.0,16130.0,36204.0,0.0,61.4,460.0,0.0
2322.0,2011.0,9.0,200.0,0.0,3.0,13.0,0.0,0.0,3115.0,0.0,0.0,4.0,151.0,222.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,339.0,0.0,14592.0,5118.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,1040.0,6066.0,16857.0,26449.0,0.0,60.2,440.0,0.0
2836.0,2015.0,3.0,200.0,0.0,2.0,15.0,0.0,0.0,117.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,263.0,0.0,23.0,6249.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,46.0,1210.0,24688.0,0.0,62.3,369.0,0.0
3569.0,2017.0,2.0,2300.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,1.0,45.0,1882.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,112.0,174.0,1309.0,33109.0,41219.0,0.0,46.2,572.0,0.0
1355.0,2010.0,5.0,200.0,0.0,2.0,181.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,320.0,0.0,10.0,5772.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,226.0,378.0,737.0,11232.0,20756.0,0.0,59.2,419.0,0.0
2614.0,2009.0,5.0,200.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,1.0,72.0,27.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,220.0,2.0,26.0,4062.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,17.0,24.0,173.0,9292.0,37312.0,0.0,45.3,258.0,0.0
1377.0,2015.0,3.0,200.0,0.0,35.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,441.0,0.0,5.0,2291.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,30.0,2292.0,30322.0,0.0,48.5,679.0,0.0
1724.0,2012.0,5.0,200.0,0.0,6.0,196.0,0.0,0.0,2712.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,246.0,9.0,20.0,6639.0,0.0,3.0,27.0,0.0,0.0,0.0,1.0,16.0,22.0,58.5,2566.5,20595.5,0.0,38.3,171.0,0.0
2073.0,2013.0,5.0,200.0,0.0,1.0,180.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,475.0,2.0,6.0,1263.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,56.0,202.0,4215.0,8933.0,0.0,43.9,716.0,0.0
5371.0,2014.0,5.0,200.0,0.0,2.0,495.0,0.0,0.0,3410.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,412.0,0.0,10.0,1196.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,38.0,1319.0,16062.0,0.0,50.0,598.0,0.0
1699.0,2008.0,17.0,550.0,0.0,1.0,6.0,1.0,0.0,199.0,0.0,0.0,1.0,148.0,180.0,0.0,8.0,0.0,4.0,2.0,2.0,1.0,0.0,346.0,2.0,53.0,4761.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,45.0,1469.0,31261.0,0.0,54.4,400.0,0.0
2108.0,2009.0,7.0,200.0,0.0,8.0,15.0,0.0,0.0,215.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,13.0,5300.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,48.0,1659.0,2983.0,0.0,56.2,462.0,0.0
4677.0,2014.0,4.0,200.0,0.0,2.0,3.0,0.0,0.0,2103.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,352.0,0.0,21.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,19.0,432.0,1429.0,0.0,54.0,490.0,0.0
2152.0,2014.0,3.0,200.0,0.0,1.0,8.0,0.0,0.0,2990.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228.0,0.0,18.0,5321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,560.0,3255.0,0.0,64.6,279.0,0.0
1783.0,2016.0,14.0,200.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,469.0,0.0,26.0,1391.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,24.0,34.0,114.0,2974.0,20488.0,0.0,45.9,691.0,0.0
1761.0,2012.0,12.0,200.0,0.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,58.0,6227.0,2.0,5.0,1.0,0.0,0.0,0.0,15.0,698.0,896.0,1654.0,15270.0,39161.0,0.0,62.2,357.0,0.0
7624.0,2017.0,11.0,200.0,0.0,0.0,3.0,0.0,0.0,41.0,0.0,0.0,2.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,11.0,5397.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,51.0,20533.0,40586.0,0.0,63.6,430.0,0.0
4904.0,2022.0,5.0,1304.0,0.0,1.0,18.0,0.0,0.0,645.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,10.0,0.0,3.0,4.0,0.0,265.0,0.0,6.0,6752.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,15.0,18.0,34.0,755.0,27815.0,0.0,57.3,339.0,0.0
4850.0,2015.0,6.0,200.0,0.0,2.0,15.0,0.0,0.0,170.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,487.0,0.0,13.0,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,650.0,24478.0,0.0,45.8,752.0,0.0
1675.0,2013.0,10.0,200.0,0.0,4.0,4.0,0.0,0.0,3153.0,0.0,0.0,0.0,44.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,508.0,1.0,5.0,1403.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,27.0,329.0,15914.0,0.0,46.3,680.0,0.0
1368.0,2012.0,5.0,200.0,0.0,23.0,134.0,1.0,0.0,363.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,444.0,0.0,7.0,1299.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,36.0,1573.0,10846.0,0.0,44.1,670.0,0.0
1373.0,2012.0,4.0,573.0,0.0,0.0,18.0,0.0,0.0,126.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,366.0,0.0,8.0,1635.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,114.0,976.0,0.0,49.6,523.0,0.0
2136.0,2014.0,14.0,200.0,0.0,4.0,137.0,0.0,0.0,3085.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,373.0,0.0,5.0,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,22.0,107.0,2139.0,4191.0,0.0,73.4,482.0,0.0
1743.0,2011.0,2.0,200.0,0.0,0.0,6.0,0.0,0.0,36.0,0.0,0.0,2.0,8.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,381.0,0.0,12.0,5532.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,27.0,266.0,1433.0,0.0,62.4,454.0,0.0
2258.0,2014.0,20.0,200.0,0.0,5.0,162.0,1.0,0.0,3246.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,202.0,0.0,19.0,9600.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,17.0,278.0,1395.0,0.0,67.8,253.0,0.0
4092.0,2016.0,9.0,200.0,0.0,2.0,19.0,0.0,0.0,154.0,0.0,0.0,0.0,8.0,7.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,339.0,2.0,19.0,5258.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,2225.0,20835.0,0.0,62.9,458.0,0.0
2674.0,2013.0,17.0,200.0,0.0,3.0,2.0,0.0,0.0,2273.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,482.0,0.0,7.0,7462.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,16.0,591.0,6125.0,0.0,63.2,478.0,0.0
3603.0,2021.0,1.0,384.0,0.0,2.0,3.0,0.0,0.0,3095.0,0.0,0.0,0.0,20.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,543.0,2.0,7.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,33.0,842.0,7870.0,0.0,46.7,642.0,0.0
1326.0,2021.0,4.0,526.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,6.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,376.0,4.0,23.0,2458.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,14.0,323.0,3836.0,0.0,52.2,407.0,0.0
1855.0,2022.0,6.0,1055.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,5.0,1169.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,14.0,325.0,1852.0,0.0,44.6,681.0,0.0
2440.0,2013.0,6.0,200.0,0.0,256.0,0.0,4.0,0.0,117.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,429.0,0.0,12.0,1189.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,13.0,140.0,3414.0,7772.0,0.0,45.2,658.0,1.0
2790.0,2013.0,6.0,200.0,0.0,91.0,195.0,0.0,0.0,98.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,3.0,6950.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,28.0,68.0,436.0,4916.0,0.0,68.4,267.0,1.0
6922.0,2015.0,18.0,375.0,0.0,3.0,2.0,0.0,0.0,2233.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,422.0,1.0,13.0,1279.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,50.0,2239.0,12154.0,0.0,44.9,615.0,0.0
3259.0,2019.0,1.0,200.0,0.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,349.0,0.0,9.0,1333.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,19.0,390.0,2549.0,0.0,58.7,486.0,0.0
3100.0,2015.0,4.0,200.0,0.0,0.0,132.0,0.0,0.0,324.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,5.0,2345.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,576.0,4304.0,0.0,71.7,389.0,0.0
4290.0,2019.0,7.0,806.0,0.0,0.0,6.0,0.0,0.0,36.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,11.0,1979.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,794.0,3843.0,0.0,46.4,650.0,0.0
2414.0,2009.0,6.0,200.0,0.0,319.0,2.0,2.0,0.0,43.0,0.0,0.0,0.0,144.0,217.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,335.0,1.0,46.0,4610.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,68.0,162.0,485.0,12239.0,18775.0,0.0,54.7,401.0,1.0
1393.0,2012.0,3.0,593.0,0.0,1.0,89.0,4.0,0.0,2621.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,456.0,3.0,3.0,1362.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,100.0,1483.0,4222.0,0.0,44.1,641.0,0.0
2430.0,2016.0,1.0,200.0,0.0,2.0,56.0,0.0,0.0,2924.0,0.0,0.0,2.0,6.0,28.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,298.0,0.0,16.0,2673.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,17.0,32.0,76.0,2425.0,44769.0,0.0,43.5,377.0,0.0
1379.0,2010.0,5.0,200.0,0.0,4.0,215.0,0.0,0.0,3169.0,0.0,0.0,0.0,192.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,514.0,3.0,6.0,2826.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,72.0,202.0,832.0,19423.0,24242.0,0.0,48.2,696.0,0.0
4024.0,2013.0,3.0,200.0,0.0,6.0,151.0,0.0,0.0,3166.0,0.0,0.0,1.0,12.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,433.0,0.0,10.0,1081.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,65.0,1790.0,6874.0,0.0,44.0,624.0,0.0
2773.0,2012.0,10.0,200.0,0.0,1.0,1.0,0.0,0.0,226.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,463.0,0.0,13.0,1264.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,142.0,15997.0,38258.0,0.0,44.8,700.0,0.0
1721.0,2019.0,2.0,526.0,0.0,0.0,5.0,0.0,0.0,62.0,0.0,0.0,0.0,7.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,299.0,0.0,30.0,2393.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,4434.0,39148.0,0.0,45.3,358.0,0.0
5430.0,2014.0,6.0,200.0,0.0,4.0,2.0,0.0,0.0,80.0,0.0,0.0,1.0,31.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,310.0,1.0,9.0,6410.0,0.0,6.0,0.0,3.0,0.0,1.0,4.0,15.0,32.0,200.0,14287.0,40396.0,0.0,61.7,384.0,0.0
2753.0,2016.0,9.0,200.0,0.0,3.0,4.0,0.0,0.0,3387.0,0.0,0.0,0.0,24.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,95.0,3.0,12.0,7929.0,0.0,5.0,0.0,0.0,5.0,10.0,871.0,1411.0,2932.0,9683.0,85645.0,101626.0,0.0,61.2,48.0,0.0
3796.0,2016.0,31.0,200.0,0.0,3.0,149.0,0.0,0.0,3129.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,25.0,5912.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,36.0,72.0,356.0,6012.0,26601.0,0.0,70.3,438.0,0.0
9986.0,2008.0,7.0,200.0,0.0,0.0,4.0,0.0,0.0,71.0,0.0,0.0,1.0,38.0,24.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,251.0,1.0,18.0,5250.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,23.0,102.0,1831.0,22496.0,0.0,35.2,300.0,0.0
