ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,V,V100,V40,ZN,Y_LABEL
3529.0,2011.0,4.0,200.0,0.0,55.0,197.0,0.0,0.0,4182.0,0.0,0.0,2.0,6.0,15.0,8.0,0.0,15.0,22.0,9.1,39.0,0.0,0.0,9.0,0.0,63.0,1.0,6.0,1.0,1.0,938.0,1.0,18.0,4628.0,1.0,29.0,1.0,0.3,0.0,0.0,13.2,89.7,1181.0,1.0
4581.0,2013.0,6.0,200.0,0.0,6.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,2.0,13.0,7.0,1.0,11.0,20.0,9.6,24.0,0.0,0.0,2.0,0.0,10.0,1.0,41.0,2.0,0.0,914.0,1.0,11.0,4615.0,0.0,10.0,0.0,0.7,0.0,0.0,13.4,99.9,1057.0,1.0
1794.0,2012.0,3.0,200.0,0.0,0.0,13.0,0.0,0.0,283.0,0.0,0.0,0.0,2.0,15.0,7.0,0.0,14.0,20.0,8.7,21.0,0.0,0.0,5.0,0.0,12.0,0.0,226.0,5.0,0.0,1154.0,0.0,7.0,5964.0,0.0,7.0,0.0,0.5,0.0,0.0,12.0,88.7,1396.0,0.0
3599.0,2009.0,2.0,200.0,0.0,7.0,8.0,0.0,0.0,3057.0,0.0,0.0,1.0,4.0,13.0,8.0,1.0,13.0,21.0,9.3,29.0,1.5,0.0,2.0,0.0,13.0,0.0,1.0,2.0,0.0,997.0,2.0,13.0,7598.0,0.0,7.0,0.0,0.2,0.0,0.0,11.5,77.5,1166.0,0.0
1217.0,2009.0,8.0,417.0,0.0,4.0,25.0,3.0,0.0,2548.0,0.0,0.0,1.0,0.0,15.0,6.0,1.0,12.0,19.0,10.0,9.0,0.0,0.0,2.0,0.0,404.0,0.0,162.0,2.0,0.0,852.0,1.0,2.0,4233.0,0.0,6.0,0.0,0.2,0.0,0.0,15.1,127.7,976.0,0.0
3135.0,2014.0,6.0,200.0,0.0,6.0,202.0,0.0,0.0,53.0,0.0,0.0,0.0,4.0,11.0,6.0,0.0,11.0,18.0,9.4,11.0,4.0,0.0,3.0,0.0,11.0,0.0,2.0,3.0,0.0,1002.0,2.0,7.0,8460.0,1.0,2.0,0.0,0.0,0.0,0.0,12.7,89.3,1108.0,0.0
2071.0,2007.0,3.0,200.0,0.0,0.0,2.0,1.0,0.0,71.0,0.0,0.0,3.0,2.0,19.0,12.0,1.0,19.0,27.0,11.2,28.0,0.0,0.0,2.0,0.0,11.0,0.0,233.0,4.0,0.0,1148.0,2.0,20.0,4288.0,0.0,6.0,2.0,2.5,0.0,0.0,15.9,129.0,1280.0,0.0
3448.0,2019.0,4.0,200.0,0.0,3.0,507.0,0.0,0.0,4044.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,9.0,17.0,8.4,11.0,0.0,0.0,2.0,0.0,12.0,0.0,9.0,3.0,0.0,849.0,2.0,5.0,3849.0,0.0,5.0,0.0,0.3,0.0,0.0,14.4,107.6,1055.0,0.0
3526.0,2009.0,4.0,200.0,0.0,9.0,136.0,0.0,0.0,3452.0,0.0,0.0,2.0,27.0,12.0,6.0,0.0,13.0,20.0,9.3,33.0,0.0,0.0,8.0,0.0,11.0,2.0,15.0,6.0,1.0,885.0,10.0,10.0,4251.0,2.0,13.0,17.0,0.2,0.0,0.0,12.4,87.2,1106.0,0.0
6978.0,2010.0,6.0,200.0,0.0,0.0,9.0,0.0,0.0,87.0,0.0,0.0,2.0,3.0,13.0,8.0,1.0,14.0,22.0,9.4,35.0,0.0,0.0,10.0,1.0,28.0,1.0,87.0,3.0,1.0,1055.0,2.0,14.0,6966.0,2.0,8.0,3.0,0.7,0.0,0.0,12.8,109.1,1308.0,0.0
2507.0,2021.0,2.0,200.0,0.0,0.0,35.0,0.0,0.0,456.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,9.0,19.0,7.7,16.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,3.0,0.0,990.0,2.0,5.0,4810.0,0.0,4.0,0.0,0.6,0.0,0.0,12.9,93.7,1139.0,0.0
3096.0,2015.0,22.0,375.0,0.0,59.0,46.0,0.0,0.0,577.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,12.0,20.0,8.8,5.0,0.0,0.0,2.0,0.0,6.0,0.0,41.0,2.0,0.0,972.0,0.0,19.0,10470.0,0.0,11.0,1.0,0.0,0.0,0.0,14.4,105.6,1089.0,1.0
3265.0,2016.0,1.0,200.0,0.0,4.0,1.0,0.0,0.0,3493.0,0.0,0.0,0.0,2.0,11.0,7.0,0.0,10.0,19.0,7.7,25.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,0.0,841.0,0.0,10.0,3928.0,0.0,9.0,2.0,0.7,0.0,0.0,14.5,108.6,1104.0,0.0
8393.0,2018.0,3.0,7200.0,0.0,3.0,6.0,0.0,0.0,4011.0,0.0,0.0,2.0,20.0,12.0,9.0,1.0,12.0,19.0,8.5,100.0,0.0,0.0,12.0,1.0,12.0,3.0,74.0,5.0,0.0,807.0,29.0,110.0,8047.0,2.0,63.0,6.0,0.5,1.0,0.0,11.9,87.4,941.0,0.0
2085.0,2011.0,5.0,200.0,0.0,6.0,0.0,0.0,0.0,2091.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,11.0,18.0,9.4,4.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,907.0,0.0,8.0,10990.0,0.0,1.0,0.0,0.1,0.0,0.0,13.6,95.9,975.0,0.0
3466.0,2010.0,7.0,200.0,0.0,2.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,786.0,15.0,9.0,0.0,17.0,25.0,10.0,245.0,0.0,0.0,3.0,2.0,3.0,13.0,0.0,9.0,0.0,1293.0,2.0,13.0,19770.0,0.0,65.0,12.0,0.7,0.0,0.0,14.6,121.5,37.0,1.0
7531.0,2010.0,8.0,200.0,0.0,7.0,240.0,0.0,0.0,3265.0,0.0,0.0,14.0,126.0,17.0,9.0,1.0,14.0,29.0,6.7,74.0,4.0,0.0,3.0,0.0,434.0,1.0,0.0,6.0,1.0,828.0,14.0,17.0,10042.0,1.0,7.0,8.0,1.1,0.0,0.0,13.75,85.3,991.0,0.0
1395.0,2012.0,24.0,409.0,0.0,1.0,31.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,12.0,19.0,8.8,18.0,4.0,0.0,5.0,0.0,20.0,0.0,42.0,2.0,0.0,1019.0,2.0,4.0,9439.0,1.0,5.0,1.0,0.4,0.0,0.0,14.3,102.2,1156.0,0.0
3997.0,2012.0,4.0,200.0,0.0,1.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,12.0,5.0,1.0,9.0,18.0,7.7,10.0,0.0,0.0,1.0,0.0,6.0,0.0,28.0,4.0,0.0,710.0,2.0,4.0,8196.0,0.0,22.0,0.0,0.4,0.0,0.0,13.8,100.4,786.0,0.0
1000.0,2016.0,9.0,200.0,0.0,4.0,158.0,0.0,0.0,3063.0,0.0,0.0,1.0,2.0,15.0,6.0,1.0,12.0,20.0,9.0,21.0,0.0,0.0,7.0,0.0,10.0,0.0,51.0,1.0,0.0,1095.0,1.0,19.0,11530.0,0.0,11.0,0.0,0.2,0.0,0.0,13.4,99.3,1216.0,0.0
1691.0,2012.0,4.0,200.0,0.0,2.0,1.0,0.0,0.0,3201.0,0.0,0.0,3.0,1.0,14.0,7.0,1.0,11.0,21.0,9.5,24.0,0.0,0.0,0.0,0.0,15.0,0.0,47.0,5.0,0.0,951.0,3.0,26.0,5646.0,0.0,11.0,2.0,0.7,0.0,0.0,13.9,108.0,1081.0,0.0
2159.0,2013.0,15.0,200.0,0.0,212.0,94.0,4.0,0.0,29.0,0.0,0.0,2.0,3.0,13.0,5.0,1.0,11.0,20.0,8.2,17.0,0.0,0.0,2.0,0.0,10.0,1.0,37.0,3.0,0.0,896.0,2.0,10.0,5480.0,0.0,11.0,2.0,0.3,0.0,0.0,14.5,104.7,1027.0,1.0
3106.0,2016.0,10.0,200.0,0.0,3.0,180.0,0.0,0.0,3777.0,0.0,0.0,0.0,10.0,23.0,10.0,0.0,17.0,26.0,8.5,35.0,0.0,0.0,0.0,0.0,14.0,0.0,254.0,2.0,0.0,1122.0,4.0,13.0,4953.0,0.0,11.0,0.0,2.2,0.0,0.0,14.0,111.2,1364.0,0.0
3194.0,2015.0,7.0,200.0,0.0,1.0,10.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,10.0,16.0,7.4,3.0,0.0,0.0,0.0,0.0,8.0,0.0,103.0,2.0,0.0,1094.0,0.0,10.0,7616.0,0.0,4.0,0.0,0.0,0.0,0.0,14.4,105.7,1235.0,0.0
2225.0,2015.0,7.0,375.0,0.0,3.0,0.0,0.0,0.0,2046.0,0.0,0.0,2.0,2.0,11.0,6.0,1.0,13.0,17.0,8.9,18.0,0.0,0.0,6.0,0.0,240.0,0.0,0.0,2.0,0.0,1046.0,0.0,5.0,5067.0,0.0,5.0,3.0,0.2,0.0,0.0,13.1,92.0,1213.0,0.0
2155.0,2011.0,7.0,200.0,0.0,2.0,177.0,0.0,0.0,83.0,0.0,0.0,1.0,1.0,17.0,7.0,1.0,12.0,19.0,9.5,8.0,0.0,0.0,3.0,0.0,433.0,0.0,167.0,3.0,0.0,769.0,0.0,6.0,3325.0,0.0,7.0,0.0,0.0,0.0,0.0,14.4,119.2,1025.0,0.0
2339.0,2013.0,8.0,200.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,2.0,1.0,12.0,7.0,1.0,12.0,18.0,8.8,15.0,0.0,0.0,2.0,0.0,284.0,0.0,1.0,5.0,0.0,1165.0,2.0,12.0,6894.0,0.0,4.0,0.0,0.5,0.0,0.0,13.5,96.7,1413.0,0.0
2008.0,2008.0,4.0,200.0,1.0,3.0,3.0,2.0,0.0,57.0,0.0,0.0,4.0,4.0,20.0,15.0,2.0,31.0,32.0,8.4,31.0,0.0,0.0,10.0,0.0,19.0,1.0,267.0,4.0,1.0,1294.0,39.0,16.0,5371.0,2.0,10.0,3.0,0.4,0.0,0.0,16.9,149.1,1674.0,0.0
4537.0,2012.0,3.0,200.0,0.0,1.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,2.0,10.0,5.0,0.0,11.0,17.0,8.6,8.0,0.0,0.0,3.0,0.0,136.0,0.0,1.0,4.0,0.0,1082.0,1.0,14.0,7361.0,0.0,2.0,1.0,0.1,0.0,0.0,13.7,102.3,1283.0,0.0
8987.0,2015.0,7.0,200.0,0.0,3.0,103.0,0.0,0.0,2747.0,0.0,0.0,5.0,49.0,14.0,8.0,0.0,15.0,21.0,7.9,65.0,0.0,0.0,5.0,0.0,51.0,2.0,4.0,5.0,0.0,1139.0,7.0,12.0,4968.0,0.0,12.0,4.0,0.9,0.0,0.0,13.3,100.4,1305.0,1.0
1680.0,2022.0,3.0,380.0,0.0,3.0,77.0,0.0,0.0,3258.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,9.0,17.0,9.6,3.0,1.0,0.0,3.0,0.0,16.0,0.0,34.0,0.0,0.0,907.0,1.0,5.0,2700.0,0.0,5.0,0.0,0.1,0.0,0.0,13.5,103.8,1014.0,0.0
1800.0,2012.0,2.0,1000.0,0.0,1.0,10.0,0.0,0.0,120.0,0.0,0.0,1.0,2.0,12.0,7.0,1.0,11.0,18.0,9.6,12.0,0.0,0.0,4.0,0.0,12.0,0.0,100.0,0.0,0.0,1262.0,0.0,6.0,9269.0,0.0,8.0,1.0,0.3,0.0,0.0,13.52,99.3,1482.0,0.0
7290.0,2008.0,4.0,200.0,0.0,2.0,4.0,0.0,0.0,69.0,0.0,0.0,2.0,22.0,20.0,9.0,0.0,12.0,26.0,10.2,32.0,0.0,0.0,10.5,0.0,22.0,1.0,1.0,0.0,0.0,983.0,4.0,17.0,7310.0,0.0,7.0,2.0,0.9,0.0,0.0,12.05,102.0,1198.0,0.0
3187.0,2013.0,7.0,200.0,0.0,4.0,3.0,0.0,0.0,44.0,0.0,0.0,4.0,48.0,12.0,6.0,0.0,13.0,20.0,10.0,47.0,0.0,0.0,7.0,0.0,131.0,1.0,48.0,3.0,0.0,965.0,5.0,4.0,3766.0,0.0,9.0,3.0,0.5,0.0,0.0,13.6,105.1,1218.0,0.0
3156.0,2014.0,5.0,200.0,0.0,2.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,13.0,5.0,1.0,10.0,19.0,6.4,25.0,0.0,0.0,2.0,0.0,9.0,0.0,37.0,2.0,0.0,857.0,1.0,17.0,6237.0,0.0,13.0,1.0,0.4,0.0,0.0,12.8,89.5,946.0,0.0
1690.0,2014.0,5.0,200.0,0.0,3.0,43.0,1.0,0.0,184.0,0.0,0.0,3.0,2.0,16.0,10.0,0.0,20.0,25.0,10.2,16.0,0.0,0.0,4.0,0.0,14.0,0.0,235.0,3.0,0.0,1200.0,0.0,10.0,5562.0,0.0,7.0,0.0,0.4,0.0,0.0,14.1,108.3,1450.0,0.0
4515.0,2014.0,6.0,200.0,0.0,1.0,3.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0,11.0,9.0,2.0,12.0,21.0,6.3,38.0,0.0,0.0,0.0,0.0,7.0,1.0,72.0,2.0,0.0,762.0,3.0,11.0,8832.0,0.0,6.0,2.0,0.9,0.0,0.0,12.2,97.7,892.0,0.0
1182.0,2009.0,7.0,382.0,0.0,5.0,6.0,2.0,0.0,2427.0,0.0,0.0,2.0,2.0,15.0,7.0,1.0,13.0,21.0,10.2,24.0,0.0,0.0,4.0,0.0,350.0,0.0,163.0,1.0,0.0,829.0,3.0,14.0,3583.0,0.0,11.0,1.0,0.9,0.0,0.0,14.3,114.5,1045.0,0.0
4497.0,2010.0,10.0,200.0,0.0,163.0,138.0,0.0,0.0,29.0,0.0,0.0,2.0,8.0,14.0,8.0,1.0,14.0,22.0,10.5,33.0,0.0,0.0,10.0,0.0,269.0,0.0,169.0,3.0,0.0,995.0,2.0,7.0,5423.0,0.0,7.0,0.0,0.8,0.0,0.0,14.8,114.7,1268.0,1.0
5514.0,2013.0,7.0,200.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,11.0,3.0,15.0,7.0,0.0,12.0,21.0,10.2,31.0,1.5,0.0,9.0,0.0,237.0,1.0,6.0,1.0,0.0,814.0,2.0,14.0,7490.0,1.0,8.0,2.0,1.0,0.0,0.0,12.8,115.0,985.0,0.0
12421.0,2018.0,7.0,550.0,0.0,134.0,18.0,2.0,0.0,100.0,0.0,1.0,2.0,5.0,13.0,7.0,0.0,15.0,19.0,10.4,18.0,0.0,0.0,6.0,0.0,11.0,1.0,221.0,5.0,0.0,1108.0,1.0,3.0,4252.0,0.0,7.0,3.0,0.2,0.0,0.0,14.3,115.6,1376.0,1.0
4274.0,2011.0,11.0,622.0,0.0,0.0,0.0,0.0,0.0,2985.0,0.0,0.0,2.0,24.0,14.0,7.0,1.0,14.0,21.0,10.0,76.0,0.0,0.0,4.0,0.0,391.0,1.0,152.0,3.0,0.0,866.0,6.0,8.0,4506.0,0.0,27.0,1.0,0.2,0.0,0.0,14.4,111.5,1131.0,0.0
2769.0,2008.0,2.0,550.0,0.0,3.0,2.0,1.0,0.0,53.0,0.0,0.0,5.0,146.0,18.0,12.0,1.0,20.0,27.0,11.0,62.0,0.0,0.0,23.0,0.0,79.0,1.0,174.0,7.0,0.0,1188.0,5.0,21.0,5749.0,1.0,11.0,3.0,2.0,0.0,0.0,15.6,126.7,1457.0,0.0
2356.0,2016.0,11.0,200.0,0.0,3.0,5.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,16.0,20.0,9.1,16.0,0.0,0.0,2.0,0.0,14.0,0.0,249.0,0.0,0.0,1114.0,0.0,7.0,4317.0,0.0,8.0,0.0,0.3,0.0,0.0,14.6,123.8,1291.0,0.0
1716.0,2008.0,6.0,550.0,1.0,2.0,26.0,2.0,0.0,46.0,0.0,0.0,1.0,2.0,12.0,7.0,1.0,12.0,18.0,9.7,23.0,0.0,0.0,9.0,0.0,273.0,1.0,2.0,0.0,0.0,696.0,5.0,14.0,4212.0,1.0,4.0,1.0,0.9,0.0,0.0,13.85,99.4,856.0,0.0
2226.0,2012.0,6.0,200.0,0.0,0.0,3.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,13.0,6.0,1.0,10.0,16.0,8.6,9.0,0.0,0.0,3.0,0.0,233.0,0.0,0.0,0.0,0.0,957.0,0.0,16.0,5053.0,0.0,16.0,0.0,0.4,0.0,0.0,13.8,99.7,1181.0,0.0
2396.0,2013.0,9.0,200.0,0.0,131.0,123.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,11.0,7.0,1.0,13.0,19.0,7.9,21.0,0.0,0.0,2.0,0.0,251.0,0.0,0.0,2.0,0.0,1070.0,3.0,1.0,6382.0,0.0,4.0,0.0,0.4,0.0,0.0,14.0,101.7,1290.0,1.0
4738.0,2014.0,4.0,200.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,1.0,3.0,6.0,15.0,8.0,0.0,15.0,21.0,10.7,31.0,0.0,0.0,7.0,0.0,9.0,2.0,223.0,5.0,1.0,1090.0,4.0,8.0,4235.0,0.0,8.0,6.0,0.8,0.0,0.0,14.8,119.0,1301.0,0.0
1178.0,2013.0,39.0,378.0,0.0,4.0,4.0,2.0,0.0,2320.0,0.0,0.0,4.0,1.0,13.0,7.0,0.0,16.0,21.0,9.6,15.0,0.0,0.0,3.0,0.0,12.0,0.0,258.0,4.0,0.0,1298.0,0.0,9.0,5108.0,0.0,8.0,1.0,0.5,0.0,0.0,14.6,119.4,1446.0,0.0
3213.0,2012.0,4.0,200.0,0.0,13.0,307.0,1.0,0.0,3224.0,0.0,0.0,0.0,1.0,15.0,8.0,1.0,13.0,21.0,10.2,44.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,3.0,1.0,1074.0,0.0,18.0,12130.0,0.0,8.0,0.0,0.3,0.0,0.0,14.2,99.9,1235.0,0.0
1553.0,2020.0,4.0,753.0,0.0,1.0,6.0,0.0,0.0,990.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,9.0,19.0,8.1,8.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,0.0,1064.0,2.0,8.0,3802.0,5.0,1.0,0.0,0.8,0.0,0.0,14.0,100.8,1121.0,0.0
2150.0,2009.0,2.0,200.0,0.0,6.0,9.0,0.0,0.0,3085.0,0.0,0.0,4.0,3.0,13.0,6.0,0.0,8.0,19.0,11.4,33.0,0.0,0.0,4.0,0.0,452.0,1.0,0.0,3.0,0.0,1050.0,7.0,10.0,12789.0,0.0,13.0,0.0,1.0,0.0,0.0,13.600000000000001,111.3,1264.0,0.0
4892.0,2016.0,4.0,200.0,1.0,2.0,142.0,0.0,0.0,2339.0,0.0,0.0,0.0,2.0,14.0,6.0,1.0,12.0,21.0,8.4,11.0,0.0,0.0,1.0,0.0,12.0,0.0,44.0,0.0,0.0,976.0,0.0,5.0,9370.0,0.0,11.0,0.0,0.7,0.0,0.0,13.7,98.7,1058.0,0.0
2425.0,2010.0,2.0,1625.0,0.0,1.0,18.0,0.0,0.0,2961.0,0.0,0.0,1.0,2.0,10.0,6.0,0.0,10.0,18.0,7.9,21.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,817.0,1.0,5.0,4145.0,1.0,3.0,1.0,0.5,0.0,0.0,12.8,93.0,1050.0,0.0
1574.0,2012.0,22.0,200.0,0.0,7.0,160.0,0.0,0.0,3365.0,0.0,0.0,2.0,5.0,13.0,6.0,0.0,11.0,20.0,9.8,19.0,0.0,0.0,3.0,1.0,384.0,0.0,150.0,3.0,0.0,813.0,3.0,6.0,3866.0,0.0,9.0,4.0,0.2,0.0,0.0,14.2,118.2,978.0,0.0
5963.0,2013.0,6.0,200.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,1.0,1.0,14.0,8.0,0.0,11.0,20.0,8.8,12.0,0.0,0.0,3.0,0.0,18.0,0.0,5.0,2.0,0.0,836.0,1.0,7.0,7165.0,0.0,4.0,0.0,0.6,0.0,0.0,14.8,111.3,1057.0,0.0
1350.0,2010.0,5.0,200.0,0.0,5.0,296.0,0.0,0.0,3049.0,0.0,0.0,2.0,5.0,17.0,9.0,0.0,16.0,23.0,10.9,24.0,0.0,0.0,6.0,0.0,75.0,0.0,230.0,3.0,0.0,1139.0,1.0,2.0,4865.0,0.0,4.0,0.0,1.1,0.0,0.0,15.1,122.9,1376.0,0.0
5317.0,2015.0,1.0,200.0,0.0,0.0,11.0,0.0,0.0,93.0,0.0,0.0,2.0,3.0,16.0,9.0,0.0,17.0,22.0,11.6,14.0,0.0,0.0,7.0,0.0,12.0,0.0,222.0,2.0,0.0,1071.0,0.0,11.0,4586.0,0.0,5.0,0.0,0.6,0.0,0.0,14.2,113.9,1311.0,0.0
1696.0,2009.0,5.0,896.0,0.0,1.0,13.0,0.0,0.0,157.0,0.0,0.0,2.0,4.0,13.0,7.0,1.0,11.0,18.0,9.0,15.0,0.0,0.0,21.0,0.0,282.0,0.0,0.0,0.0,0.0,1029.0,3.0,18.0,6656.0,2.0,7.0,2.0,0.2,0.0,0.0,13.2,100.2,1283.0,0.0
1711.0,2010.0,2.0,200.0,0.0,0.0,4.0,0.0,0.0,445.0,0.0,0.0,0.0,4.0,20.0,7.0,0.0,12.0,19.0,9.3,14.0,0.0,0.0,3.0,0.0,10.0,0.0,1.0,4.0,0.0,1067.0,3.0,12.0,8645.0,0.0,5.0,0.0,0.2,0.0,0.0,13.4,95.9,1300.0,0.0
2397.0,2017.0,5.0,550.0,0.0,2.0,2.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,10.0,6.0,0.0,10.0,18.0,7.7,13.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,0.0,828.0,2.0,12.0,4248.0,1.0,5.0,0.0,0.6,0.0,0.0,13.0,93.5,1065.0,0.0
1681.0,2008.0,4.0,550.0,0.0,3.0,3.0,1.0,0.0,70.0,0.0,0.0,2.0,5.0,10.0,7.0,1.0,12.0,19.0,9.5,30.0,0.0,0.0,6.0,0.0,14.0,1.0,3.0,0.0,0.0,1060.0,0.0,15.0,8893.0,0.0,8.0,2.0,0.7,0.0,0.0,14.7,105.3,1329.0,0.0
3085.0,2011.0,7.0,488.0,0.0,3.0,428.0,0.0,0.0,3076.0,0.0,0.0,0.0,1.0,12.0,6.0,1.0,12.0,19.0,10.7,7.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,6.0,0.0,965.0,0.0,7.0,11340.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,97.9,1119.0,0.0
6017.0,2018.0,3.0,550.0,0.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,2.0,2.0,16.0,8.0,2.0,12.0,22.0,6.4,33.0,2.5,0.0,4.0,0.0,10.0,0.0,36.0,0.0,0.0,840.0,2.0,23.0,8357.0,1.0,9.0,1.0,1.2,0.0,0.0,11.9,82.7,923.0,0.0
5644.0,2012.0,3.0,200.0,0.0,2.0,14.0,0.0,0.0,2901.0,0.0,0.0,0.0,4.0,12.0,7.0,1.0,11.0,19.0,9.7,20.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,1069.0,4.0,2.0,10680.0,0.0,6.0,1.0,0.3,0.0,0.0,13.6,95.8,1266.0,0.0
1679.0,2010.0,3.0,200.0,0.0,7.0,204.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,13.0,8.0,1.0,11.0,19.0,9.3,34.0,0.0,0.0,8.0,0.0,14.0,1.0,84.0,35.0,1.0,1014.0,7.0,33.0,8631.0,1.0,14.0,2.0,0.5,0.0,0.0,12.3,96.0,1076.0,0.0
3923.0,2010.0,4.0,200.0,0.0,8.0,143.0,0.0,0.0,2844.0,0.0,0.0,1.0,1.0,18.0,7.0,1.0,12.0,19.0,8.6,13.0,0.0,0.0,3.0,0.0,15.0,0.0,132.0,3.0,0.0,1269.0,0.0,10.0,7994.0,0.0,10.0,0.0,0.2,0.0,0.0,13.5,95.2,1580.0,0.0
1700.0,2015.0,26.0,900.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,14.0,22.0,9.3,7.0,0.0,0.0,2.0,0.0,11.0,0.0,9.0,3.0,0.0,1045.0,0.0,15.0,9104.0,0.0,4.0,0.0,0.4,0.0,0.0,13.1,94.1,1209.0,0.0
2106.0,2008.0,8.0,200.0,0.0,2.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,3.0,9.0,6.0,0.0,13.0,19.0,6.6,11.0,0.0,0.0,6.0,0.0,9.0,0.0,7.0,1.0,0.0,903.0,2.0,14.0,6675.0,3.0,6.0,2.0,0.1,0.0,0.0,12.4,90.8,1145.0,0.0
3282.0,2016.0,21.0,389.0,0.0,2.0,386.0,0.0,0.0,3311.0,0.0,0.0,1.0,0.0,14.0,6.0,1.0,11.0,16.0,8.8,7.0,0.0,0.0,2.0,0.0,266.0,0.0,0.0,0.0,0.0,1089.0,0.0,6.0,5486.0,0.0,3.0,0.0,0.0,0.0,0.0,12.9,92.9,1359.0,0.0
4371.0,2018.0,81.0,375.0,0.0,1.0,389.0,0.0,0.0,2774.0,0.0,0.0,2.0,11.0,11.0,6.0,0.0,10.0,16.0,8.2,25.0,0.0,0.0,2.0,0.0,10.0,2.0,0.0,5.0,0.0,769.0,5.0,3.0,3391.0,0.0,8.0,12.0,0.3,0.0,0.0,12.4,89.1,936.0,0.0
6641.0,2015.0,20.0,375.0,0.0,4.0,9.0,0.0,0.0,2438.0,0.0,0.0,0.0,27.0,16.0,7.0,0.0,15.0,21.0,9.5,17.0,0.0,0.0,0.0,0.0,15.0,0.0,173.0,6.0,0.0,1013.0,3.0,12.0,4657.0,0.0,5.0,1.0,0.3,0.0,0.0,14.2,109.6,1196.0,0.0
3114.0,2008.0,2.0,200.0,0.0,10.0,93.0,1.0,0.0,3174.0,0.0,0.0,1.0,2.0,12.0,7.0,0.0,11.0,20.0,10.5,16.0,0.0,0.0,6.0,0.0,40.0,0.0,4.0,0.0,0.0,1039.0,2.0,19.0,4250.0,1.0,7.0,1.0,0.6,0.0,0.0,13.6,109.8,1122.0,0.0
4192.0,2007.0,3.0,200.0,1.0,4.0,1.0,1.0,0.0,26.0,0.0,0.0,1.0,3.0,16.0,9.0,1.0,16.0,23.0,10.1,19.0,0.0,0.0,10.0,0.0,14.0,1.0,174.0,0.0,1.0,982.0,3.0,22.0,4933.0,3.0,10.0,2.0,1.1,0.0,0.0,14.5,115.9,1384.0,1.0
3363.0,2018.0,5.0,200.0,0.0,1.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,17.0,21.0,9.5,8.0,0.0,0.0,4.0,0.0,11.0,0.0,243.0,3.0,0.0,1163.0,2.0,15.0,4340.0,0.0,5.0,1.0,0.1,0.0,1.0,14.2,110.8,1339.0,0.0
2436.0,2008.0,3.0,200.0,0.0,5.0,124.0,1.0,0.0,3485.0,0.0,0.0,2.0,3.0,15.0,10.0,1.0,18.0,24.0,11.1,23.0,0.0,0.0,6.0,0.0,11.0,1.0,240.0,2.0,1.0,1064.0,2.0,18.0,4099.0,0.0,5.0,3.0,1.5,0.0,0.0,14.4,115.5,1317.0,0.0
